tick,worker_id,origin_lot_id,budget,sampled_count,chosen_firm_id,chosen_firm_type,chosen_price,chosen_score,best_sampled_firm_id,best_sampled_score,best_global_firm_id,best_global_score,best_global_price,better_unsampled_count,affordable_global_count
4.0,810.0,127.0,7.212912104264886,8.0,14.0,3.0,4.555773030877139,0.11247840094372925,14.0,0.11247840094372925,13.0,0.13037433106049612,3.930421436546833,9.0,117.0
4,810,127,2.6571390733877465,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,811,270,7.996860037984372,10,,,NaN,-Inf,,-Inf,43,0.09752976623336355,3.7374186982408726,0,117
4.0,812.0,814.0,10.23632797108466,11.0,55.0,1.0,4.727487618638091,0.1662566550805909,55.0,0.1662566550805909,7.0,0.2070820615958175,3.7954821984713702,16.0,117.0
4.0,812.0,814.0,5.50884035244657,12.0,50.0,2.0,3.861467279671603,0.020277530774062046,50.0,0.020277530774062046,7.0,0.2070820615958175,3.7954821984713702,69.0,106.0
4,812,814,1.647373072774967,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,813.0,694.0,8.171628729520632,9.0,31.0,2.0,4.764226937085043,0.08509178245176993,31.0,0.08509178245176993,43.0,0.10846966711867596,3.7374186982408726,31.0,117.0
4,813,694,3.4074017924355893,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,814.0,523.0,8.250833199253789,12.0,120.0,1.0,4.011219883663619,0.2027911762163213,120.0,0.2027911762163213,7.0,0.21431795901929238,3.7954821984713702,2.0,117.0
4,814,523,4.239613315590169,9,,,NaN,-Inf,,-Inf,7,0.21431795901929238,3.7954821984713702,0,19
4.0,815.0,1147.0,7.820025776765978,9.0,32.0,2.0,5.739283635241067,0.009878128888156434,32.0,0.009878128888156434,13.0,0.12873485558410563,3.930421436546833,116.0,117.0
4,815,1147,2.0807421415249108,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,817.0,602.0,10.186425552197894,9.0,33.0,1.0,5.494330441278654,0.06935414592180636,33.0,0.06935414592180636,43.0,0.16370279264512747,3.7374186982408726,71.0,117.0
4,817,602,4.69209511091924,9,,,NaN,-Inf,,-Inf,43,0.16370279264512747,3.7374186982408726,0,47
4.0,818.0,731.0,7.185864445677253,8.0,96.0,2.0,5.253016359460247,0.034654779786886046,96.0,0.034654779786886046,13.0,0.13321592501957905,3.930421436546833,106.0,117.0
4,818,731,1.9328480862170059,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,819.0,355.0,8.98411632614718,9.0,88.0,1.0,3.8565297706099955,0.1278826289410188,88.0,0.1278826289410188,7.0,0.1299395280666946,3.7954821984713702,1.0,117.0
4.0,819.0,355.0,5.127586555537185,8.0,14.0,3.0,4.555773030877139,0.0632450298701691,14.0,0.0632450298701691,7.0,0.1299395280666946,3.7954821984713702,34.0,79.0
4,819,355,0.5718135246600458,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,820.0,765.0,8.078539221985542,10.0,99.0,1.0,4.3817657751577705,0.07648442642418708,99.0,0.07648442642418708,13.0,0.15589022291584953,3.930421436546833,48.0,117.0
4,820,765,3.6967734468277715,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,821,1103,8.565200158021945,8,,,NaN,-Inf,,-Inf,13,0.14790506182215796,3.930421436546833,0,117
4.0,822.0,1566.0,8.108050753994169,11.0,45.0,3.0,4.846784979246878,0.07485001802984605,45.0,0.07485001802984605,7.0,0.150162822013153,3.7954821984713702,52.0,117.0
4,822,1566,3.261265774747291,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,823,214,8.098106880345929,8,,,NaN,-Inf,,-Inf,7,0.11497976927956903,3.7954821984713702,0,117
4.0,824.0,129.0,9.20828685201927,8.0,78.0,1.0,5.042706781926045,0.10561931580887829,78.0,0.10561931580887829,7.0,0.1403266336873683,3.7954821984713702,22.0,117.0
4,824,129,4.165580070093226,8,,,NaN,-Inf,,-Inf,7,0.1403266336873683,3.7954821984713702,0,14
4.0,825.0,10.0,8.338099398713043,9.0,90.0,3.0,4.067840464626199,0.06667570100930016,90.0,0.06667570100930016,43.0,0.17627813259573827,3.7374186982408726,43.0,117.0
4,825,10,4.2702589340868435,8,,,NaN,-Inf,,-Inf,43,0.17627813259573827,3.7374186982408726,0,19
4,826,1253,7.402200037846371,8,,,NaN,-Inf,,-Inf,43,0.14004444311772737,3.7374186982408726,0,117
4,827,508,8.831792385401656,8,,,NaN,-Inf,,-Inf,13,0.15985027181554523,3.930421436546833,0,117
4,828,692,9.565998502276011,10,,,NaN,-Inf,,-Inf,43,0.12422698942385325,3.7374186982408726,0,117
4.0,829.0,15.0,8.658371600971325,14.0,84.0,1.0,5.766621602916988,0.03690001868341353,84.0,0.03690001868341353,43.0,0.11600735100753908,3.7374186982408726,115.0,117.0
4,829,15,2.891749998054337,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,830,127,8.266034430687283,10,,,NaN,-Inf,,-Inf,43,0.11729939984519457,3.7374186982408726,0,117
4,832,1018,7.873498168711375,11,,,NaN,-Inf,,-Inf,13,0.16475973186498685,3.930421436546833,0,117
4.0,833.0,138.0,7.877080014682961,8.0,110.0,1.0,5.15794289685056,0.04629295887716947,110.0,0.04629295887716947,13.0,0.11203229957270429,3.930421436546833,106.0,117.0
4,833,138,2.7191371178324006,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,834,263,8.992165028205466,8,,,NaN,-Inf,,-Inf,7,0.10788758264075433,3.7954821984713702,0,117
4.0,835.0,166.0,7.727465231176129,11.0,91.0,2.0,4.3981275939466045,0.08791443164944912,91.0,0.08791443164944912,13.0,0.12359777078031735,3.930421436546833,49.0,117.0
4,835,166,3.329337637229525,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,836.0,619.0,9.620345432416324,8.0,51.0,1.0,5.010524440253431,0.07237754514622115,51.0,0.07237754514622115,7.0,0.09554766428011285,3.7954821984713702,42.0,117.0
4,836,619,4.609820992162892,11,,,NaN,-Inf,,-Inf,7,0.09554766428011285,3.7954821984713702,0,43
4,837,923,7.908634283862723,8,,,NaN,-Inf,,-Inf,43,0.09147622877352443,3.7374186982408726,0,117
4.0,838.0,1464.0,7.47421622370255,10.0,56.0,1.0,5.0850883710899915,0.04631726199988995,56.0,0.04631726199988995,13.0,0.100665837693127,3.930421436546833,104.0,117.0
4,838,1464,2.3891278526125586,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,840.0,306.0,9.360573245756001,9.0,5.0,3.0,4.156193707820528,0.06812970905716756,5.0,0.06812970905716756,7.0,0.18848021172846305,3.7954821984713702,40.0,117.0
4.0,840.0,306.0,5.2043795379354725,9.0,91.0,2.0,4.3981275939466045,0.0003334245062555693,91.0,0.0003334245062555693,7.0,0.18848021172846305,3.7954821984713702,68.0,84.0
4,840,306,0.806251943988868,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,841,1113,8.551168857709039,8,,,NaN,-Inf,,-Inf,13,0.11970651487595202,3.930421436546833,0,117
4.0,842.0,10.0,8.50479560089077,8.0,5.0,3.0,4.156193707820528,0.03867409277213115,5.0,0.03867409277213115,7.0,0.1614942612959499,3.7954821984713702,81.0,117.0
4,842,10,4.348601893070241,8,,,NaN,-Inf,,-Inf,7,0.1614942612959499,3.7954821984713702,0,22
4.0,843.0,1005.0,8.462691591125404,14.0,81.0,2.0,4.234366984072416,0.03338362592689811,81.0,0.03338362592689811,7.0,0.1161562668356132,3.7954821984713702,83.0,117.0
4,843,1005,4.228324607052988,10,,,NaN,-Inf,,-Inf,7,0.1161562668356132,3.7954821984713702,0,18
4.0,844.0,1385.0,9.018847083940518,8.0,82.0,2.0,4.202448159528299,0.09505535489563867,82.0,0.09505535489563867,43.0,0.10688264641649763,3.7374186982408726,5.0,117.0
4,844,1385,4.816398924412218,11,,,NaN,-Inf,,-Inf,43,0.10688264641649763,3.7374186982408726,0,58
4.0,846.0,357.0,8.915549220955665,8.0,94.0,1.0,5.860642433392311,0.032313620793605606,94.0,0.032313620793605606,43.0,0.1621368824458851,3.7374186982408726,116.0,117.0
4,846,357,3.054906787563354,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,847.0,560.0,7.369489788814865,9.0,72.0,1.0,5.739082478633662,0.046942283995371856,72.0,0.046942283995371856,13.0,0.15431533677755652,3.930421436546833,73.0,117.0
4,847,560,1.6304073101812024,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,848,650,8.012858177867574,10,,,NaN,-Inf,,-Inf,43,0.1642392676708934,3.7374186982408726,0,117
4,849,410,9.165585836831863,9,,,NaN,-Inf,,-Inf,43,0.10831660761257529,3.7374186982408726,0,117
4,850,788,8.56651978269136,10,,,NaN,-Inf,,-Inf,7,0.10909510899762519,3.7954821984713702,0,117
4.0,852.0,270.0,8.80599901897916,8.0,5.0,3.0,4.156193707820528,0.05666858673104356,5.0,0.05666858673104356,7.0,0.19889106213272023,3.7954821984713702,40.0,117.0
4,852,270,4.649805311158631,8,,,NaN,-Inf,,-Inf,7,0.19889106213272023,3.7954821984713702,0,45
4.0,853.0,560.0,7.195958367881397,11.0,72.0,1.0,5.739082478633662,0.11376988739675796,72.0,0.11376988739675796,7.0,0.1720294637708557,3.7954821984713702,33.0,117.0
4,853,560,1.4568758892477351,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,854.0,11.0,8.616651550159391,8.0,69.0,2.0,5.087715019489053,0.07371526401528221,69.0,0.07371526401528221,13.0,0.10214115334283859,3.930421436546833,62.0,117.0
4,854,11,3.5289365306703377,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,855.0,245.0,7.223856736902435,9.0,11.0,3.0,4.521997485066405,0.14680821083844323,11.0,0.14680821083844323,13.0,0.1689046253477069,3.930421436546833,8.0,117.0
4,855,245,2.70185925183603,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,856,319,8.34913874488522,8,,,NaN,-Inf,,-Inf,7,0.10711750802536969,3.7954821984713702,0,117
4.0,857.0,1138.0,9.45183434474136,8.0,106.0,2.0,4.037356656624198,0.03323551851958735,106.0,0.03323551851958735,13.0,0.1146746418975643,3.930421436546833,80.0,117.0
4,857,1138,5.414477688117163,8,,,NaN,-Inf,,-Inf,13,0.1146746418975643,3.930421436546833,0,97
4.0,858.0,683.0,9.003083850973052,11.0,36.0,2.0,4.379036147587348,0.08277928919851929,36.0,0.08277928919851929,7.0,0.09805135297534813,3.7954821984713702,22.0,117.0
4,858,683,4.624047703385704,11,,,NaN,-Inf,,-Inf,7,0.09805135297534813,3.7954821984713702,0,43
4,859,1390,9.140039264708108,8,,,NaN,-Inf,,-Inf,43,0.1715247714207299,3.7374186982408726,0,117
4,860,310,7.201796682438325,8,,,NaN,-Inf,,-Inf,13,0.19251805035022407,3.930421436546833,0,117
4,861,971,8.52472521873258,12,,,NaN,-Inf,,-Inf,13,0.17181874821485157,3.930421436546833,0,117
4,862,341,7.348789433922322,9,,,NaN,-Inf,,-Inf,13,0.09856173858090672,3.930421436546833,0,117
4,863,1470,8.484260450942047,11,,,NaN,-Inf,,-Inf,13,0.13304834117239484,3.930421436546833,0,117
4,864,956,8.130027562631795,8,,,NaN,-Inf,,-Inf,13,0.09747327412036517,3.930421436546833,0,117
4,867,1038,9.345909171272432,8,,,NaN,-Inf,,-Inf,7,0.2121648283685547,3.7954821984713702,0,117
4,869,270,7.253744142857887,9,,,NaN,-Inf,,-Inf,43,0.12840719665446376,3.7374186982408726,0,117
4.0,870.0,249.0,7.737186060561541,8.0,93.0,3.0,5.058696159605937,0.07007430371344334,93.0,0.07007430371344334,7.0,0.10563897682817731,3.7954821984713702,56.0,117.0
4,870,249,2.6784899009556042,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,871,412,7.993690408624974,8,,,NaN,-Inf,,-Inf,13,0.1958775199045433,3.930421436546833,0,117
4,872,523,7.645667176356415,9,,,NaN,-Inf,,-Inf,43,0.10101939263998402,3.7374186982408726,0,117
4,873,486,9.97740515990586,10,,,NaN,-Inf,,-Inf,43,0.10987118771827718,3.7374186982408726,0,117
4,875,1345,7.58455951205814,11,,,NaN,-Inf,,-Inf,13,0.12352398909684768,3.930421436546833,0,117
4.0,876.0,503.0,9.212368054288042,11.0,120.0,1.0,4.011219883663619,0.05876807982618436,120.0,0.05876807982618436,43.0,0.14583438327931483,3.7374186982408726,43.0,117.0
4.0,876.0,503.0,5.201148170624423,8.0,4.0,1.0,4.502900677052683,0.052351074836013645,4.0,0.052351074836013645,43.0,0.14583438327931483,3.7374186982408726,46.0,83.0
4,876,503,0.6982474935717402,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,877,1549,10.142995548753584,9,,,NaN,-Inf,,-Inf,7,0.11036875470930956,3.7954821984713702,0,117
4,878,307,7.956139843683573,9,,,NaN,-Inf,,-Inf,13,0.16269724438970948,3.930421436546833,0,117
4,879,320,8.243477221889183,9,,,NaN,-Inf,,-Inf,7,0.09720838766662325,3.7954821984713702,0,117
4,881,331,8.484961935792134,10,,,NaN,-Inf,,-Inf,13,0.11301468856056232,3.930421436546833,0,117
4.0,882.0,635.0,8.025543500612805,11.0,107.0,1.0,4.467032247064405,0.07783523632508034,107.0,0.07783523632508034,43.0,0.10085032069283974,3.7374186982408726,34.0,117.0
4,882,635,3.5585112535484003,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,883,904,8.861677408029276,12,,,NaN,-Inf,,-Inf,7,0.12402919672521857,3.7954821984713702,0,117
4.0,884.0,398.0,8.608471455577146,10.0,81.0,2.0,4.234366984072416,0.0900813311310733,81.0,0.0900813311310733,13.0,0.13267023713558546,3.930421436546833,45.0,117.0
4,884,398,4.3741044715047295,9,,,NaN,-Inf,,-Inf,13,0.13267023713558546,3.930421436546833,0,25
4,885,499,8.622179538172345,8,,,NaN,-Inf,,-Inf,7,0.15435714408713108,3.7954821984713702,0,117
4,886,38,7.120656866313775,8,,,NaN,-Inf,,-Inf,13,0.1323424751341262,3.930421436546833,0,117
4.0,887.0,508.0,8.695302005601876,10.0,26.0,2.0,5.421807761401954,0.0607820666010844,26.0,0.0607820666010844,7.0,0.12749183162083638,3.7954821984713702,70.0,117.0
4,887,508,3.273494244199922,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,889.0,940.0,9.295522158669698,8.0,57.0,3.0,4.384941273319374,0.10109216791549289,57.0,0.10109216791549289,13.0,0.11278261801142489,3.930421436546833,6.0,117.0
4,889,940,4.910580885350324,9,,,NaN,-Inf,,-Inf,13,0.11278261801142489,3.930421436546833,0,63
4,890,770,9.466844900768852,12,,,NaN,-Inf,,-Inf,43,0.14173553834495645,3.7374186982408726,0,117
4.0,891.0,758.0,8.428245134409867,10.0,66.0,2.0,4.800361395841579,0.0007851408453197973,66.0,0.0007851408453197973,7.0,0.24935910630724253,3.7954821984713702,98.0,117.0
4,891,758,3.627883738568288,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,892,600,7.55596183702676,8,,,NaN,-Inf,,-Inf,13,0.1402412717142685,3.930421436546833,0,117
4,893,773,7.669945645091955,8,,,NaN,-Inf,,-Inf,13,0.1452998453338658,3.930421436546833,0,117
4.0,894.0,243.0,8.886978011220068,8.0,73.0,2.0,4.789931808281041,0.10508411931146806,73.0,0.10508411931146806,43.0,0.13467738197813256,3.7374186982408726,21.0,117.0
4,894,243,4.097046202939026,10,,,NaN,-Inf,,-Inf,43,0.13467738197813256,3.7374186982408726,0,12
4,895,850,9.003718833798018,8,,,NaN,-Inf,,-Inf,13,0.11325727776599313,3.930421436546833,0,117
4.0,897.0,971.0,7.567887341232386,8.0,10.0,3.0,5.315284020122469,0.04361086137904502,10.0,0.04361086137904502,7.0,0.10550991187806022,3.7954821984713702,109.0,117.0
4,897,971,2.252603321109917,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,898,1123,7.786517768606765,8,,,NaN,-Inf,,-Inf,7,0.11407583459447554,3.7954821984713702,0,117
4.0,901.0,1156.0,8.192842459519234,8.0,66.0,2.0,4.800361395841579,0.05021211340665765,66.0,0.05021211340665765,7.0,0.11747372969025305,3.7954821984713702,98.0,117.0
4,901,1156,3.3924810636776552,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,902.0,227.0,9.05563506987845,9.0,117.0,3.0,4.6807503530176495,0.10615617371214112,117.0,0.10615617371214112,13.0,0.12642169690959723,3.930421436546833,11.0,117.0
4,902,227,4.374884716860801,9,,,NaN,-Inf,,-Inf,13,0.12642169690959723,3.930421436546833,0,25
4,905,1469,8.11314523672637,8,,,NaN,-Inf,,-Inf,13,0.23938759519514208,3.930421436546833,0,117
4,906,310,8.330058076091241,11,,,NaN,-Inf,,-Inf,43,0.11626917071245157,3.7374186982408726,0,117
4.0,907.0,724.0,8.64586790891465,9.0,65.0,3.0,5.824624541341027,0.06374402232612246,65.0,0.06374402232612246,43.0,0.13208049901282023,3.7374186982408726,79.0,117.0
4,907,724,2.821243367573622,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,909.0,331.0,8.193209336279228,8.0,100.0,1.0,5.343320397057193,0.08786666104146766,100.0,0.08786666104146766,7.0,0.12369962434635463,3.7954821984713702,41.0,117.0
4,909,331,2.8498889392220352,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,910.0,1419.0,8.616530623794294,11.0,119.0,3.0,4.975219430068991,0.0637101339702175,119.0,0.0637101339702175,7.0,0.16385437478647547,3.7954821984713702,58.0,117.0
4,910,1419,3.6413111937253024,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,911,1236,7.719181134462875,8,,,NaN,-Inf,,-Inf,13,0.20679813541988193,3.930421436546833,0,117
4.0,912.0,7.0,7.0819312414212945,10.0,3.0,3.0,4.0868100456857634,0.07499531038216041,3.0,0.07499531038216041,7.0,0.1332211833337487,3.7954821984713702,39.0,117.0
4,912,7,2.995121195735531,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,913.0,612.0,9.092461589232247,8.0,101.0,2.0,5.466846605165941,0.07399057515105838,101.0,0.07399057515105838,13.0,0.11684513345162298,3.930421436546833,76.0,117.0
4,913,612,3.6256149840663063,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,915.0,177.0,7.4522823539145335,9.0,95.0,3.0,5.649789074465125,0.0830838103117596,95.0,0.0830838103117596,13.0,0.11942892418598254,3.930421436546833,39.0,117.0
4,915,177,1.8024932794494086,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,916.0,369.0,7.002178788564192,13.0,115.0,2.0,4.935089687051922,0.05612191778393111,115.0,0.05612191778393111,7.0,0.14916330329012412,3.7954821984713702,62.0,117.0
4,916,369,2.0670891015122708,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,917.0,1179.0,7.834533874171287,8.0,74.0,2.0,4.802498931918161,0.03737701353547432,74.0,0.03737701353547432,7.0,0.14871132108589402,3.7954821984713702,99.0,117.0
4,917,1179,3.0320349422531256,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,918,734,10.018561840453183,9,,,NaN,-Inf,,-Inf,43,0.16165511293375218,3.7374186982408726,0,117
4,919,162,7.386616002393765,8,,,NaN,-Inf,,-Inf,43,0.1625164091007725,3.7374186982408726,0,117
4,920,169,8.779859882199796,8,,,NaN,-Inf,,-Inf,7,0.14850795243152584,3.7954821984713702,0,117
4.0,921.0,524.0,9.015861652097502,11.0,110.0,1.0,5.15794289685056,0.038021727460995476,110.0,0.038021727460995476,13.0,0.1975119313771933,3.930421436546833,65.0,117.0
4,921,524,3.857918755246942,8,,,NaN,-Inf,,-Inf,7,0.051670351441093394,3.7954821984713702,0,5
4,922,635,7.0601327594110606,9,,,NaN,-Inf,,-Inf,13,0.19042394179526867,3.930421436546833,0,117
4.0,924.0,1317.0,9.707258314684797,12.0,77.0,3.0,4.683919762529115,0.09884207687936822,77.0,0.09884207687936822,13.0,0.1177910218379653,3.930421436546833,18.0,117.0
4,924,1317,5.023338552155682,8,,,NaN,-Inf,,-Inf,13,0.1177910218379653,3.930421436546833,0,71
4,926,1245,10.047203574139852,12,,,NaN,-Inf,,-Inf,43,0.15207506164509796,3.7374186982408726,0,117
4,927,127,8.111978745229713,8,,,NaN,-Inf,,-Inf,43,0.18250627005964748,3.7374186982408726,0,117
4,928,127,7.9267058162161,8,,,NaN,-Inf,,-Inf,7,0.1564112485347748,3.7954821984713702,0,117
4,929,298,9.094888147314828,8,,,NaN,-Inf,,-Inf,43,0.15034712844206968,3.7374186982408726,0,117
4.0,930.0,445.0,8.854950111693269,10.0,109.0,2.0,4.384624272245601,0.015636104126310325,109.0,0.015636104126310325,7.0,0.2167151490785629,3.7954821984713702,89.0,117.0
4,930,445,4.470325839447668,8,,,NaN,-Inf,,-Inf,7,0.2167151490785629,3.7954821984713702,0,35
4.0,931.0,198.0,9.851429967488619,11.0,82.0,2.0,4.202448159528299,0.05599759588742127,82.0,0.05599759588742127,13.0,0.1036821066667265,3.930421436546833,81.0,117.0
4,931,198,5.648981807960319,10,,,NaN,-Inf,,-Inf,13,0.1036821066667265,3.930421436546833,0,108
4,933,55,9.845150132068538,11,,,NaN,-Inf,,-Inf,7,0.13389612347281812,3.7954821984713702,0,117
4.0,934.0,89.0,9.226838289324618,10.0,29.0,3.0,4.359730837928324,0.1346880790415539,29.0,0.1346880790415539,13.0,0.14939969699908112,3.930421436546833,5.0,117.0
4.0,934.0,89.0,4.867107451396294,9.0,81.0,2.0,4.234366984072416,0.010088646854713227,81.0,0.010088646854713227,13.0,0.14939969699908112,3.930421436546833,45.0,62.0
4,934,89,0.6327404673238783,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,935.0,199.0,8.354218272165005,8.0,40.0,2.0,5.426995164039875,0.038988049874024114,40.0,0.038988049874024114,13.0,0.12520343207048956,3.930421436546833,111.0,117.0
4,935,199,2.92722310812513,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,936.0,1028.0,8.921384761093288,12.0,97.0,2.0,4.498058153455425,0.016668821437128695,97.0,0.016668821437128695,13.0,0.15738307651315817,3.930421436546833,92.0,117.0
4.0,936.0,1028.0,4.423326607637863,9.0,22.0,1.0,4.302738886712911,0.07121995134204617,22.0,0.07121995134204617,13.0,0.15738307651315817,3.930421436546833,14.0,32.0
4.0,938.0,33.0,8.164661855570031,8.0,109.0,2.0,4.384624272245601,0.00884642341516228,109.0,0.00884642341516228,7.0,0.2133716825704093,3.7954821984713702,89.0,117.0
4,938,33,3.7800375833244306,9,,,NaN,-Inf,,-Inf,43,0.010378350931603997,3.7374186982408726,0,1
4,940,809,9.01866895869978,9,,,NaN,-Inf,,-Inf,7,0.15184283959729553,3.7954821984713702,0,117
4.0,941.0,252.0,7.354906826265249,10.0,98.0,1.0,4.802648100717644,0.08377628286388773,98.0,0.08377628286388773,7.0,0.10600708546162595,3.7954821984713702,17.0,117.0
4,941,252,2.5522587255476052,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,942.0,1528.0,7.799812460290905,8.0,73.0,2.0,4.789931808281041,0.09998855236916117,73.0,0.09998855236916117,43.0,0.12814682702862443,3.7374186982408726,21.0,117.0
4,942,1528,3.0098806520098638,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,943.0,335.0,9.500094551860977,8.0,80.0,3.0,4.862003885316452,0.11746308344816504,80.0,0.11746308344816504,13.0,0.14530400297429377,3.930421436546833,18.0,117.0
4,943,335,4.638090666544525,8,,,NaN,-Inf,,-Inf,13,0.14530400297429377,3.930421436546833,0,43
4.0,944.0,310.0,7.833922037134027,11.0,34.0,3.0,5.710552669956836,0.0754702721769385,34.0,0.0754702721769385,13.0,0.10965159111818566,3.930421436546833,53.0,117.0
4,944,310,2.123369367177191,14,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,945.0,208.0,8.051538943572512,9.0,78.0,1.0,5.042706781926045,0.0980755911824782,78.0,0.0980755911824782,7.0,0.13030398324525816,3.7954821984713702,48.0,117.0
4,945,208,3.008832161646467,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,946,1163,8.004610424468801,8,,,NaN,-Inf,,-Inf,13,0.16707560708618924,3.930421436546833,0,117
4.0,947.0,1201.0,9.241325420610409,13.0,26.0,2.0,5.421807761401954,0.03681708933314041,26.0,0.03681708933314041,13.0,0.10584664853618768,3.930421436546833,110.0,117.0
4,947,1201,3.8195176592084543,10,,,NaN,-Inf,,-Inf,7,0.10126852473787963,3.7954821984713702,0,2
4,948,302,8.388743046263984,10,,,NaN,-Inf,,-Inf,7,0.13696731768548864,3.7954821984713702,0,117
4.0,949.0,241.0,9.605591838382631,10.0,103.0,2.0,4.337162329728809,0.02815164401601656,103.0,0.02815164401601656,7.0,0.15301718898321495,3.7954821984713702,84.0,117.0
4.0,949.0,241.0,5.268429508653822,10.0,73.0,2.0,4.789931808281041,0.02549060296330602,73.0,0.02549060296330602,7.0,0.15301718898321495,3.7954821984713702,79.0,89.0
4,949,241,0.47849770037278105,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,950.0,1103.0,7.852169529639209,11.0,14.0,3.0,4.555773030877139,0.07223216690546565,14.0,0.07223216690546565,43.0,0.14010769598706746,3.7374186982408726,50.0,117.0
4,950,1103,3.2963964987620695,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,952,608,9.333887167712097,9,,,NaN,-Inf,,-Inf,7,0.11250103856009938,3.7954821984713702,0,117
4,953,115,8.897668722588376,11,,,NaN,-Inf,,-Inf,7,0.15184376590745033,3.7954821984713702,0,117
4.0,955.0,1325.0,9.993417804337984,9.0,6.0,1.0,4.855028085936434,0.10372362882153448,6.0,0.10372362882153448,7.0,0.13267909181779666,3.7954821984713702,18.0,117.0
4,955,1325,5.13838971840155,9,,,NaN,-Inf,,-Inf,7,0.13267909181779666,3.7954821984713702,0,79
4.0,956.0,1516.0,7.141270565600355,10.0,21.0,3.0,5.252489744514282,0.11805435930293769,21.0,0.11805435930293769,13.0,0.15776407735010475,3.930421436546833,29.0,117.0
4,956,1516,1.8887808210860726,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4,957,1068,9.02386737054909,8,,,NaN,-Inf,,-Inf,43,0.11412926011748838,3.7374186982408726,0,117
4,958,310,8.359592181430742,9,,,NaN,-Inf,,-Inf,13,0.09543247942490417,3.930421436546833,0,117
4.0,959.0,1366.0,9.283802102358662,10.0,55.0,1.0,4.727487618638091,0.06730821195200454,55.0,0.06730821195200454,13.0,0.09222459537760624,3.930421436546833,70.0,117.0
4,959,1366,4.556314483720571,9,,,NaN,-Inf,,-Inf,13,0.09222459537760624,3.930421436546833,0,40
4.0,960.0,91.0,8.387002532472145,10.0,111.0,2.0,5.283326816427743,0.06066086230605796,111.0,0.06066086230605796,13.0,0.0975489403681124,3.930421436546833,91.0,117.0
4,960,91,3.1036757160444024,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
4.0,961.0,1120.0,9.575141496884779,10.0,91.0,2.0,4.3981275939466045,0.13402808453942194,91.0,0.13402808453942194,43.0,0.1577218568671722,3.7374186982408726,14.0,117.0
4,961,1120,5.1770139029381745,9,,,NaN,-Inf,,-Inf,43,0.1577218568671722,3.7374186982408726,0,81
4.0,962.0,1372.0,9.349162433036128,13.0,82.0,2.0,4.202448159528299,0.23785212603068112,82.0,0.23785212603068112,43.0,0.26744694934715296,3.7374186982408726,5.0,117.0
